draw_date,num1,num2,num3,num4,num5,special
2024-03-30,9,14,26,31,34,
2024-03-31,6,22,24,30,38,
2024-04-01,8,9,17,20,38,
2024-04-02,4,18,31,32,42,
2024-04-03,5,10,23,27,39,
2024-04-04,2,3,4,23,24,
2024-04-05,4,10,19,31,39,
2024-04-06,9,21,22,30,36,
2024-04-07,3,15,16,27,38,
2024-04-08,4,20,33,34,39,
2024-04-09,13,19,26,27,32,
2024-04-10,2,5,12,21,29,
2024-04-11,12,15,31,33,34,
2024-04-12,1,7,8,10,34,
2024-04-13,12,22,24,33,42,
2024-04-14,21,28,33,37,41,
2024-04-15,16,17,22,23,27,
2024-04-16,15,19,23,25,39,
2024-04-17,1,23,29,33,37,
2024-04-18,14,19,23,24,40,
2024-04-19,8,11,14,25,42,
2024-04-20,10,11,13,24,28,
2024-04-21,12,18,21,24,30,
2024-04-22,5,14,27,28,38,
2024-04-23,8,9,16,36,40,
2024-04-24,1,10,13,22,31,
2024-04-25,9,23,24,27,29,
2024-04-26,8,16,17,20,35,
2024-04-27,7,14,24,27,28,
2024-04-28,10,14,23,34,35,
2024-04-29,1,3,7,33,42,
2024-04-30,3,22,36,38,40,
2024-05-01,5,7,12,34,39,
2024-05-02,3,24,34,36,40,
2024-05-03,2,12,25,36,41,
2024-05-04,2,4,11,22,40,
2024-05-05,6,19,22,23,27,
2024-05-06,4,7,15,17,31,
2024-05-07,23,25,34,35,41,
2024-05-08,2,15,21,31,38,
2024-05-09,9,14,17,18,40,
2024-05-10,4,32,33,40,41,
2024-05-11,8,10,15,26,30,
2024-05-12,8,17,18,23,38,
2024-05-13,4,24,29,30,36,
2024-05-14,8,15,20,27,35,
2024-05-15,11,13,15,16,28,
2024-05-16,4,7,11,25,41,
2024-05-17,1,3,17,19,20,
2024-05-18,6,8,34,36,38,
2024-05-19,8,10,19,23,25,
2024-05-20,3,11,14,18,39,
2024-05-21,12,15,33,37,40,
2024-05-22,5,11,13,19,32,
2024-05-23,4,18,22,25,30,
2024-05-24,9,14,16,27,37,
2024-05-25,7,26,30,35,37,
2024-05-26,1,28,31,34,35,
2024-05-27,7,11,14,27,36,
2024-05-28,5,13,15,24,34,
2024-05-29,3,7,12,37,42,
2024-05-30,6,15,18,24,33,
2024-05-31,8,11,26,30,35,
2024-06-01,1,7,9,21,36,
2024-06-02,4,9,10,17,39,
2024-06-03,9,19,24,33,35,
2024-06-04,4,11,21,37,40,
2024-06-05,12,15,25,31,39,
2024-06-06,3,6,10,26,35,
2024-06-07,5,16,20,22,23,
2024-06-08,1,8,17,26,27,
2024-06-09,5,20,24,30,42,
2024-06-10,6,21,25,40,42,
2024-06-11,8,30,32,33,36,
2024-06-12,1,10,20,24,27,
2024-06-13,8,11,14,19,42,
2024-06-14,26,30,36,38,41,
2024-06-15,2,21,22,29,35,
2024-06-16,2,9,33,37,42,
2024-06-17,7,22,24,29,30,
2024-06-18,2,6,12,13,42,
2024-06-19,1,2,25,29,38,
2024-06-20,8,14,26,40,42,
2024-06-21,8,20,24,33,35,
2024-06-22,2,8,18,21,39,
2024-06-23,12,21,34,36,38,
2024-06-24,12,16,25,27,41,
2024-06-25,26,27,29,35,40,
2024-06-26,1,16,29,31,41,
2024-06-27,14,19,21,36,41,
2024-06-28,4,9,12,22,40,
2024-06-29,2,8,15,32,34,
2024-06-30,2,13,22,23,30,
2024-07-01,7,15,30,38,41,
2024-07-02,2,6,31,36,42,
2024-07-03,8,22,25,26,28,
2024-07-04,14,15,28,31,38,
2024-07-05,12,25,26,35,40,
2024-07-06,9,27,32,35,41,
2024-07-07,10,12,21,22,26,
2024-07-08,7,9,22,32,38,
2024-07-09,2,8,20,26,33,
2024-07-10,12,14,15,31,34,
2024-07-11,1,6,11,17,24,
2024-07-12,3,9,12,19,26,
2024-07-13,13,22,25,26,28,
2024-07-14,1,6,22,23,35,
2024-07-15,2,11,14,20,22,
2024-07-16,12,20,27,36,41,
2024-07-17,1,6,14,30,36,
2024-07-18,2,4,17,28,34,
2024-07-19,3,6,19,26,33,
2024-07-20,8,9,15,31,36,
2024-07-21,5,8,12,23,29,
2024-07-22,7,15,24,37,40,
2024-07-23,13,20,21,22,23,
2024-07-24,9,11,30,34,38,
2024-07-25,1,2,15,16,28,
2024-07-26,12,15,19,22,28,
2024-07-27,8,18,21,24,30,
2024-07-28,3,19,23,29,31,
2024-07-29,16,21,23,28,35,
2024-07-30,18,30,31,33,38,
2024-07-31,1,9,17,19,38,
2024-08-01,10,20,23,30,32,
2024-08-02,21,27,30,35,37,
2024-08-03,6,11,28,37,38,
2024-08-04,2,10,25,27,29,
2024-08-05,7,11,25,41,42,
2024-08-06,1,19,32,36,37,
2024-08-07,6,11,15,25,36,
2024-08-08,16,21,37,38,42,
2024-08-09,7,8,17,24,37,
2024-08-10,6,8,11,31,33,
2024-08-11,4,9,14,22,32,
2024-08-12,2,10,22,28,32,
2024-08-13,2,9,12,20,22,
2024-08-14,3,6,9,27,42,
2024-08-15,1,6,7,25,29,
2024-08-16,3,4,16,29,31,
2024-08-17,6,11,21,37,39,
2024-08-18,10,19,27,35,41,
2024-08-19,10,17,25,36,37,
2024-08-20,4,6,11,21,36,
2024-08-21,5,18,30,35,38,
2024-08-22,24,28,34,36,41,
2024-08-23,13,24,26,31,41,
2024-08-24,1,5,14,18,20,
2024-08-25,2,13,26,30,41,
2024-08-26,3,19,21,34,41,
2024-08-27,7,8,9,27,41,
2024-08-28,12,18,26,33,39,
2024-08-29,6,11,21,30,42,
2024-08-30,14,25,28,36,39,
2024-08-31,23,29,31,32,42,
2024-09-01,9,12,15,16,18,
2024-09-02,27,30,31,39,41,
2024-09-03,14,20,25,28,32,
2024-09-04,2,7,10,15,42,
2024-09-05,5,18,30,31,40,
2024-09-06,5,16,18,28,34,
2024-09-07,3,14,15,39,40,
2024-09-08,15,17,32,33,41,
2024-09-09,7,11,17,39,40,
2024-09-10,11,16,18,29,32,
2024-09-11,2,11,17,39,41,
2024-09-12,5,15,23,25,29,
2024-09-13,1,23,37,39,41,
2024-09-14,8,10,27,31,34,
2024-09-15,2,5,24,29,41,
2024-09-16,4,9,10,26,34,
2024-09-17,8,12,24,34,35,
2024-09-18,3,30,34,38,42,
2024-09-19,23,24,33,36,37,
2024-09-20,9,18,31,36,41,
2024-09-21,8,12,29,38,41,
2024-09-22,2,19,21,23,38,
2024-09-23,5,9,10,27,31,
2024-09-24,7,11,15,27,28,
2024-09-25,6,9,28,33,36,
2024-09-26,1,12,28,30,35,
2024-09-27,8,16,27,28,38,
2024-09-28,11,17,24,28,41,
2024-09-29,9,25,27,32,33,
2024-09-30,1,2,19,24,38,
2024-10-01,6,18,26,27,36,
2024-10-02,11,15,19,22,30,
2024-10-03,12,13,16,17,25,
2024-10-04,4,8,14,19,22,
2024-10-05,12,15,16,25,39,
2024-10-06,19,24,30,33,36,
2024-10-07,13,20,22,34,42,
2024-10-08,7,15,18,27,35,
2024-10-09,2,18,22,24,35,
2024-10-10,20,36,38,40,42,
2024-10-11,4,8,15,24,29,
2024-10-12,25,28,38,41,42,
2024-10-13,4,5,8,17,30,
2024-10-14,5,27,34,37,38,
2024-10-15,1,8,32,34,35,
2024-10-16,12,13,26,27,29,
2024-10-17,1,7,10,22,25,
2024-10-18,3,5,7,9,13,
2024-10-19,7,14,17,27,38,
2024-10-20,14,23,26,30,32,
2024-10-21,12,15,33,37,42,
2024-10-22,12,15,30,36,38,
2024-10-23,11,12,15,26,32,
2024-10-24,5,6,8,27,30,
2024-10-25,12,23,24,35,40,
2024-10-26,1,10,13,33,35,
2024-10-27,4,7,12,36,40,
2024-10-28,13,19,22,32,39,
2024-10-29,26,27,30,32,36,
2024-10-30,4,5,13,17,21,
2024-10-31,1,12,13,24,31,
2024-11-01,6,10,11,34,42,
2024-11-02,2,14,17,21,24,
2024-11-03,4,6,7,26,39,
2024-11-04,3,6,10,12,35,
2024-11-05,9,22,25,27,29,
2024-11-06,15,31,33,39,40,
2024-11-07,2,9,13,28,33,
2024-11-08,7,10,20,21,26,
2024-11-09,11,13,16,18,33,
2024-11-10,15,18,22,31,40,
2024-11-11,7,9,11,14,27,
2024-11-12,1,10,11,17,20,
2024-11-13,29,35,37,38,42,
2024-11-14,23,27,35,36,40,
2024-11-15,18,32,33,38,40,
2024-11-16,14,22,33,34,42,
2024-11-17,1,13,20,32,41,
2024-11-18,2,29,30,33,40,
2024-11-19,15,16,18,21,30,
2024-11-20,1,15,27,32,41,
2024-11-21,2,28,36,41,42,
2024-11-22,4,9,22,26,42,
2024-11-23,1,11,15,19,27,
2024-11-24,3,19,22,27,41,
2024-11-25,26,28,31,37,39,
2024-11-26,1,12,15,17,30,
2024-11-27,10,17,34,35,40,
2024-11-28,2,3,17,32,33,
2024-11-29,17,21,26,34,38,
2024-11-30,10,19,22,26,42,
2024-12-01,5,13,20,33,40,
2024-12-02,6,25,27,31,37,
2024-12-03,14,32,34,35,40,
2024-12-04,6,7,8,12,39,
2024-12-05,13,25,31,34,38,
2024-12-06,4,12,13,14,16,
2024-12-07,3,10,21,25,38,
2024-12-08,6,7,15,32,41,
2024-12-09,5,12,30,33,40,
2024-12-10,9,16,18,19,34,
2024-12-11,6,17,22,24,41,
2024-12-12,1,4,32,33,35,
2024-12-13,1,14,17,30,35,
2024-12-14,4,25,27,30,31,
2024-12-15,15,29,31,38,42,
2024-12-16,1,14,20,30,38,
2024-12-17,11,20,23,31,41,
2024-12-18,7,17,23,32,40,
2024-12-19,1,3,20,33,36,
2024-12-20,1,15,19,25,29,
2024-12-21,17,21,26,31,40,
2024-12-22,9,10,17,29,41,
2024-12-23,14,16,23,33,38,
2024-12-24,4,15,25,37,42,
2024-12-25,4,8,27,34,37,
2024-12-26,2,10,16,17,41,
2024-12-27,1,3,26,32,38,
2024-12-28,14,19,24,29,31,
2024-12-29,10,17,22,25,32,
2024-12-30,5,11,26,38,41,
2024-12-31,10,15,27,30,37,
2025-01-01,3,8,25,33,34,
2025-01-02,3,12,17,21,32,
2025-01-03,5,13,16,25,37,
2025-01-04,3,27,38,39,42,
2025-01-05,10,11,25,28,42,
2025-01-06,5,9,11,32,38,
2025-01-07,1,9,24,27,30,
2025-01-08,10,11,17,39,40,
2025-01-09,3,5,30,34,39,
2025-01-10,12,14,15,18,37,
2025-01-11,1,4,14,21,22,
2025-01-12,6,9,17,31,38,
2025-01-13,4,14,29,31,40,
2025-01-14,12,18,19,27,33,
2025-01-15,1,14,19,29,33,
2025-01-16,1,3,18,24,37,
2025-01-17,6,10,15,28,34,
2025-01-18,10,17,22,27,42,
2025-01-19,9,15,26,30,42,
2025-01-20,9,10,12,27,28,
2025-01-21,13,27,28,29,38,
2025-01-22,17,30,33,34,39,
2025-01-23,9,14,29,31,38,
2025-01-24,12,15,26,34,35,
2025-01-25,3,8,11,33,41,
2025-01-26,12,21,31,32,36,
2025-01-27,6,10,28,35,41,
2025-01-28,4,12,22,31,38,
2025-01-29,5,27,29,38,40,
2025-01-30,5,25,28,39,42,
2025-01-31,10,13,20,27,42,
2025-02-01,9,10,27,30,34,
2025-02-02,2,4,7,14,25,
2025-02-03,1,17,19,20,27,
2025-02-04,8,22,26,27,33,
2025-02-05,2,8,26,28,33,
2025-02-06,5,13,17,23,26,
2025-02-07,6,24,31,34,42,
2025-02-08,16,28,33,35,37,
2025-02-09,22,26,29,31,39,
2025-02-10,3,4,26,29,34,
2025-02-11,6,10,17,22,36,
2025-02-12,2,6,25,32,40,
2025-02-13,9,16,18,33,36,
2025-02-14,4,12,16,24,29,
2025-02-15,7,11,20,26,40,
2025-02-16,7,9,10,20,25,
2025-02-17,8,16,24,29,42,
2025-02-18,11,12,25,34,42,
2025-02-19,1,6,12,30,39,
2025-02-20,9,12,26,27,33,
2025-02-21,11,18,20,26,27,
2025-02-22,8,18,21,29,39,
2025-02-23,3,9,14,16,23,
2025-02-24,8,10,16,21,31,
2025-02-25,13,17,31,38,40,
2025-02-26,10,24,26,34,36,
2025-02-27,2,11,17,23,30,
2025-02-28,6,12,14,15,32,
2025-03-01,1,5,6,34,36,
2025-03-02,4,5,21,36,39,
2025-03-03,6,17,29,30,35,
2025-03-04,6,15,22,23,37,
2025-03-05,2,23,35,36,42,
2025-03-06,5,17,29,38,42,
2025-03-07,1,15,17,27,40,
2025-03-08,7,15,21,25,38,
2025-03-09,9,10,14,15,34,
2025-03-10,11,18,35,38,42,
2025-03-11,3,8,24,27,33,
2025-03-12,1,2,14,34,36,
2025-03-13,2,9,13,33,41,
2025-03-14,1,18,22,24,27,
2025-03-15,10,24,26,33,41,
2025-03-16,2,8,14,20,21,
2025-03-17,8,9,21,22,25,
2025-03-18,3,19,24,31,38,
2025-03-19,4,10,14,18,29,
2025-03-20,13,15,22,33,37,
2025-03-21,17,22,33,36,39,
2025-03-22,2,4,18,29,37,
2025-03-23,9,16,28,29,40,
2025-03-24,11,26,36,37,38,
2025-03-25,5,9,20,21,24,
2025-03-26,10,17,24,25,35,
2025-03-27,1,15,28,32,33,
2025-03-28,11,30,32,36,41,
2025-03-29,1,31,35,40,41,
2025-03-30,2,22,32,33,34,
2025-03-31,14,21,27,39,41,
2025-04-01,4,6,14,15,23,
2025-04-02,6,11,15,24,38,
2025-04-03,7,13,29,30,35,
2025-04-04,3,7,28,31,34,
2025-04-05,8,17,20,21,32,
2025-04-06,3,22,25,32,35,
2025-04-07,29,31,35,36,38,
2025-04-08,1,8,10,15,22,
2025-04-09,11,14,28,32,42,
2025-04-10,6,16,17,27,38,
2025-04-11,6,15,28,31,41,
2025-04-12,6,12,17,18,19,
2025-04-13,5,14,36,37,41,
2025-04-14,4,15,25,33,40,
2025-04-15,16,24,30,36,37,
2025-04-16,7,18,22,27,41,
2025-04-17,5,8,20,31,36,
2025-04-18,9,14,17,22,27,
2025-04-19,4,15,16,27,33,
2025-04-20,5,20,22,24,31,
2025-04-21,10,28,33,41,42,
2025-04-22,1,7,14,35,37,
2025-04-23,4,6,22,24,26,
2025-04-24,1,4,13,38,41,
2025-04-25,10,17,24,37,38,
2025-04-26,6,16,23,34,41,
2025-04-27,15,17,20,37,39,
2025-04-28,7,15,19,28,39,
2025-04-29,17,22,26,29,34,
2025-04-30,1,20,32,33,35,
2025-05-01,3,19,25,32,34,
2025-05-02,15,18,37,39,40,
2025-05-03,2,10,11,22,41,
2025-05-04,4,7,11,15,16,
2025-05-05,6,11,12,20,29,
2025-05-06,4,15,36,39,41,
2025-05-07,13,18,28,33,34,
2025-05-08,1,7,21,30,32,
2025-05-09,6,12,22,26,27,
2025-05-10,6,7,12,19,37,
2025-05-11,14,19,24,39,40,
2025-05-12,6,29,33,38,40,
2025-05-13,3,11,13,19,40,
2025-05-14,13,18,24,26,39,
2025-05-15,1,10,11,18,27,
2025-05-16,6,13,15,25,33,
2025-05-17,18,21,23,24,40,
2025-05-18,8,23,39,40,42,
2025-05-19,18,20,22,28,36,
2025-05-20,8,9,15,24,32,
2025-05-21,1,22,25,38,41,
2025-05-22,1,7,20,21,33,
2025-05-23,4,20,30,33,35,
2025-05-24,6,22,23,27,30,
2025-05-25,16,18,23,26,37,
2025-05-26,4,10,21,25,33,
2025-05-27,2,4,12,15,30,
2025-05-28,3,28,31,35,36,
2025-05-29,1,17,26,35,40,
2025-05-30,13,15,17,24,25,
2025-05-31,11,16,22,23,40,
2025-06-01,16,26,29,30,36,
2025-06-02,13,16,21,33,39,
2025-06-03,6,27,28,35,36,
2025-06-04,9,18,19,29,38,
2025-06-05,6,11,12,14,15,
2025-06-06,21,30,35,37,40,
2025-06-07,6,14,21,25,26,
2025-06-08,9,10,24,25,41,
2025-06-09,8,12,14,23,30,
2025-06-10,6,10,13,27,37,
2025-06-11,4,7,12,27,34,
2025-06-12,3,22,29,30,40,
2025-06-13,1,21,26,29,40,
2025-06-14,6,14,24,30,36,
2025-06-15,1,13,24,35,36,
2025-06-16,4,24,27,30,41,
2025-06-17,21,22,35,40,41,
2025-06-18,22,24,35,38,39,
2025-06-19,7,11,12,15,40,
2025-06-20,1,14,15,16,25,
2025-06-21,22,25,28,34,41,
2025-06-22,6,7,15,16,20,
2025-06-23,13,14,15,17,23,
2025-06-24,7,8,16,30,33,
2025-06-25,11,20,25,27,41,
2025-06-26,20,26,27,35,39,
2025-06-27,2,19,25,37,42,
2025-06-28,15,22,24,33,41,
2025-06-29,14,21,27,33,39,
2025-06-30,16,22,29,36,39,
2025-07-01,14,29,31,39,41,
2025-07-02,12,14,18,19,35,
2025-07-03,9,10,18,31,41,
2025-07-04,13,21,22,36,37,
2025-07-05,3,6,25,28,42,
2025-07-06,4,18,21,33,36,
2025-07-07,2,6,26,29,35,
2025-07-08,7,11,25,28,34,
2025-07-09,4,20,22,30,32,
2025-07-10,9,11,12,22,37,
2025-07-11,3,4,10,40,41,
2025-07-12,16,19,31,40,42,
2025-07-13,1,21,25,30,31,
2025-07-14,7,9,13,18,33,
2025-07-15,2,5,7,15,33,
2025-07-16,2,3,11,27,34,
2025-07-17,4,8,15,16,30,
2025-07-18,5,9,10,22,42,
2025-07-19,4,12,25,26,30,
2025-07-20,6,19,24,40,41,
2025-07-21,5,31,36,40,41,
2025-07-22,7,13,20,31,32,
2025-07-23,4,19,21,35,41,
2025-07-24,4,26,28,35,41,
2025-07-25,3,10,23,25,28,
2025-07-26,3,7,11,22,26,
2025-07-27,1,7,12,18,34,
2025-07-28,24,28,36,39,40,
2025-07-29,2,12,27,36,40,
2025-07-30,10,23,27,33,42,
2025-07-31,16,21,29,30,42,
2025-08-01,4,17,19,33,34,
2025-08-02,7,20,31,36,38,
2025-08-03,4,10,15,16,39,
2025-08-04,10,11,18,20,35,
2025-08-05,8,11,13,15,38,
2025-08-06,3,9,30,40,41,
2025-08-07,4,7,12,28,37,
2025-08-08,10,17,24,30,38,
2025-08-09,6,11,33,37,40,
2025-08-10,1,8,14,25,34,
2025-08-11,11,21,28,30,33,
2025-08-12,5,21,22,29,35,
2025-08-13,5,20,31,34,42,
2025-08-14,6,21,27,28,37,
2025-08-15,3,9,29,36,40,
2025-08-16,15,19,28,34,37,
2025-08-17,1,15,17,28,33,
2025-08-18,11,15,22,25,31,
2025-08-19,5,12,17,36,40,
2025-08-20,6,7,22,36,39,
2025-08-21,3,11,24,35,39,
2025-08-22,7,9,25,34,41,
2025-08-23,7,12,17,34,35,
2025-08-24,1,21,31,34,37,
2025-08-25,4,14,21,32,37,
2025-08-26,3,10,13,30,35,
2025-08-27,17,18,32,38,41,
2025-08-28,24,28,30,39,41,
2025-08-29,1,20,21,35,39,
2025-08-30,5,20,25,26,36,
2025-08-31,1,16,27,33,34,
2025-09-01,5,31,32,35,36,
2025-09-02,6,10,11,35,39,
2025-09-03,8,9,14,20,33,
2025-09-04,1,5,11,18,24,
2025-09-05,1,18,19,36,41,
2025-09-06,8,14,23,28,40,
2025-09-07,1,10,17,22,27,
2025-09-08,13,16,22,29,35,
2025-09-09,3,15,18,28,31,
2025-09-10,3,4,9,18,36,
2025-09-11,7,28,31,34,38,
2025-09-12,11,28,35,39,40,
2025-09-13,20,30,36,38,41,
2025-09-14,16,17,24,27,36,
2025-09-15,1,2,23,33,41,
2025-09-16,1,5,8,26,38,
2025-09-17,1,20,28,29,31,
2025-09-18,1,10,14,29,33,
2025-09-19,11,14,16,19,29,
2025-09-20,11,14,15,17,41,
2025-09-21,13,15,18,30,39,
2025-09-22,1,3,10,38,42,
2025-09-23,3,9,11,12,17,
2025-09-24,1,6,12,14,29,
2025-09-25,9,24,38,40,42,
2025-09-26,3,7,16,18,39,
2025-09-27,3,14,30,38,39,
2025-09-28,12,25,30,31,33,
2025-09-29,23,26,28,32,36,
2025-09-30,3,9,13,15,35,
2025-10-01,4,13,16,23,39,
2025-10-02,1,4,8,22,23,
2025-10-03,1,20,23,38,39,
2025-10-04,1,5,10,22,30,
2025-10-05,5,9,16,31,32,
2025-10-06,20,22,26,35,39,
2025-10-07,9,12,22,25,35,
2025-10-08,11,19,27,33,42,
2025-10-09,3,22,24,30,39,
2025-10-10,12,24,25,29,42,
2025-10-11,5,6,18,24,36,
2025-10-12,16,28,33,35,37,
2025-10-13,4,11,14,18,41,
2025-10-14,7,11,18,30,37,
2025-10-15,6,14,29,32,38,
2025-10-16,16,17,31,33,35,
2025-10-17,1,5,28,32,38,
2025-10-18,1,3,5,26,34,
2025-10-19,6,7,20,29,35,
2025-10-20,1,4,14,25,33,
2025-10-21,6,10,29,35,41,
