page,x,y,kind,text
24,270,522,digit,"6"
24,270,510,digit,"6"
24,270,497,digit,"2"
24,270,485,digit,"4"
24,270,473,digit,"3"
24,270,461,digit,"4"
24,270,449,digit,"4"
24,270,437,digit,"7"
24,270,425,digit,"7"
24,270,413,digit,"0"
24,270,401,digit,"6"
24,270,388,digit,"5"
24,270,376,digit,"2"
24,270,364,digit,"1"
24,270,352,digit,"4"
24,270,340,digit,"8"
24,270,328,digit,"6"
24,270,316,digit,"8"
24,270,304,digit,"4"
24,270,291,digit,"7"
24,270,279,digit,"9"
24,270,267,digit,"9"
24,270,255,digit,"3"
24,270,243,digit,"4"
24,270,231,digit,"5"
24,270,219,digit,"9"
24,270,207,digit,"2"
24,270,194,digit,"6"
24,270,182,digit,"2"
24,270,170,digit,"2"
24,270,158,digit,"5"
24,270,146,digit,"6"
24,270,134,digit,"5"
24,270,122,digit,"7"
24,270,110,digit,"8"
24,270,98,digit,"0"
24,270,85,digit,"2"
24,270,73,digit,"7"
24,270,61,digit,"2"
24,270,49,digit,"3"
24,287,679,digit,"1"
24,287,667,digit,"5"
24,287,655,digit,"7"
24,287,643,digit,"3"
24,287,631,digit,"3"
24,287,619,digit,"7"
24,287,607,digit,"7"
24,287,594,digit,"2"
24,287,582,digit,"1"
24,287,570,digit,"8"
24,287,558,digit,"4"
24,287,546,digit,"0"
24,287,534,digit,"7"
24,287,522,digit,"7"
24,287,510,digit,"5"
24,287,497,digit,"4"
24,287,485,digit,"5"
24,287,473,digit,"6"
24,287,461,digit,"3"
24,287,449,digit,"0"
24,287,437,digit,"0"
24,287,425,digit,"5"
24,287,413,digit,"3"
24,287,401,digit,"4"
24,287,388,digit,"1"
24,287,376,digit,"8"
24,287,364,digit,"7"
24,287,352,digit,"8"
24,287,340,digit,"3"
24,287,328,digit,"7"
24,287,316,digit,"6"
24,287,304,digit,"5"
24,287,291,digit,"6"
24,287,279,digit,"1"
24,287,267,digit,"6"
24,287,255,digit,"3"
24,287,243,digit,"0"
24,287,231,digit,"5"
24,287,219,digit,"9"
24,287,207,digit,"8"
24,287,194,digit,"0"
24,287,182,digit,"8"
24,287,170,digit,"1"
24,287,158,digit,"4"
24,287,146,digit,"9"
24,287,134,digit,"5"
24,287,122,digit,"3"
24,287,110,digit,"0"
24,287,98,digit,"6"
24,287,85,digit,"3"
24,287,73,digit,"9"
24,287,61,digit,"0"
24,287,49,digit,"0"
24,303,679,digit,"9"
24,303,667,digit,"6"
24,303,655,digit,"4"
24,303,643,digit,"6"
24,303,631,digit,"8"
24,303,619,digit,"3"
24,303,607,digit,"1"
24,303,594,digit,"8"
24,303,582,digit,"5"
24,303,570,digit,"4"
24,303,558,digit,"4"
24,303,546,digit,"6"
24,303,534,digit,"1"
24,303,522,digit,"3"
24,303,510,digit,"3"
24,303,497,digit,"4"
24,303,485,digit,"0"
24,303,473,digit,"5"
24,303,461,digit,"5"
24,303,449,digit,"5"
24,303,437,digit,"1"
24,303,425,digit,"1"
24,303,413,digit,"2"
24,303,401,digit,"7"
24,303,388,digit,"7"
24,303,376,digit,"7"
24,303,364,digit,"7"
24,303,352,digit,"8"
24,303,340,digit,"1"
24,303,328,digit,"7"
24,303,316,digit,"7"
24,303,304,digit,"6"
24,303,291,digit,"6"
24,303,279,digit,"3"
24,303,267,digit,"9"
24,303,255,digit,"6"
24,303,243,digit,"0"
24,303,231,digit,"4"
24,303,219,digit,"8"
24,303,207,digit,"3"
24,303,194,digit,"0"
24,303,182,digit,"9"
24,303,170,digit,"2"
24,303,158,digit,"9"
24,303,146,digit,"3"
24,303,134,digit,"9"
24,303,122,digit,"0"
24,303,110,digit,"6"
24,303,98,digit,"1"
24,303,85,digit,"6"
24,303,73,digit,"9"
24,303,61,digit,"6"
24,303,49,digit,"1"
24,320,679,digit,"0"
24,320,667,digit,"3"
24,320,655,digit,"3"
24,320,643,digit,"1"
24,320,631,digit,"0"
24,320,619,digit,"3"
24,320,606,digit,"7"
24,320,594,digit,"5"
24,320,582,digit,"1"
24,320,570,digit,"9"
24,320,558,digit,"4"
24,320,546,digit,"0"
24,320,534,digit,"7"
24,320,522,digit,"1"
24,320,509,digit,"4"
24,320,497,digit,"2"
24,320,485,digit,"3"
24,320,473,digit,"6"
24,320,461,digit,"4"
24,320,449,digit,"6"
24,320,437,digit,"3"
24,320,425,digit,"8"
24,320,413,digit,"8"
24,320,400,digit,"9"
24,320,388,digit,"5"
24,320,376,digit,"5"
24,320,364,digit,"8"
24,320,352,digit,"4"
24,320,340,digit,"2"
24,320,328,digit,"3"
24,320,316,digit,"4"
24,320,303,digit,"8"
24,320,291,digit,"7"
24,320,279,digit,"9"
24,320,267,digit,"9"
24,320,255,digit,"1"
24,320,243,digit,"3"
24,320,231,digit,"2"
24,320,219,digit,"3"
24,320,206,digit,"6"
24,320,194,digit,"6"
24,320,182,digit,"6"
24,320,170,digit,"2"
24,320,158,digit,"5"
24,320,146,digit,"6"
24,320,134,digit,"9"
24,320,122,digit,"1"
24,320,110,digit,"6"
24,320,97,digit,"8"
24,320,85,digit,"3"
24,320,73,digit,"9"
24,320,61,digit,"4"
24,320,49,digit,"1"
24,380,679,date,"08/20/20"
24,380,667,date,"08/19/20"
24,380,655,date,"08/19/20"
24,380,643,date,"08/18/20"
24,380,631,date,"08/18/20"
24,380,619,date,"08/17/20"
24,380,607,date,"08/17/20"
24,380,594,date,"08/16/20"
24,380,582,date,"08/16/20"
24,380,570,date,"08/15/20"
24,380,558,date,"08/15/20"
24,380,546,date,"08/14/20"
24,380,534,date,"08/14/20"
24,380,522,date,"08/13/20"
24,380,510,date,"08/13/20"
24,380,497,date,"08/12/20"
24,380,485,date,"08/12/20"
24,380,473,date,"08/11/20"
24,380,461,date,"08/11/20"
24,380,449,date,"08/10/20"
24,380,437,date,"08/10/20"
24,380,425,date,"08/09/20"
24,380,413,date,"08/09/20"
24,380,401,date,"08/08/20"
24,380,388,date,"08/08/20"
24,380,376,date,"08/07/20"
24,380,364,date,"08/07/20"
24,380,352,date,"08/06/20"
24,380,340,date,"08/06/20"
24,380,328,date,"08/05/20"
24,380,316,date,"08/05/20"
24,380,304,date,"08/04/20"
24,380,291,date,"08/04/20"
24,380,279,date,"08/03/20"
24,380,267,date,"08/03/20"
24,380,255,date,"08/02/20"
24,380,243,date,"08/02/20"
24,380,231,date,"08/01/20"
24,380,219,date,"08/01/20"
24,380,207,date,"07/31/20"
24,380,194,date,"07/31/20"
24,380,182,date,"07/30/20"
24,380,170,date,"07/30/20"
24,380,158,date,"07/29/20"
24,380,146,date,"07/29/20"
24,380,134,date,"07/28/20"
24,380,122,date,"07/28/20"
24,380,110,date,"07/27/20"
24,380,98,date,"07/27/20"
24,380,85,date,"07/26/20"
24,380,73,date,"07/26/20"
24,380,61,date,"07/25/20"
24,380,49,date,"07/25/20"
24,422,679,session,"M"
24,422,655,session,"M"
24,422,631,session,"M"
24,422,607,session,"M"
24,422,582,session,"M"
24,422,558,session,"M"
24,422,534,session,"M"
24,422,510,session,"M"
24,422,485,session,"M"
24,422,461,session,"M"
24,422,437,session,"M"
24,422,413,session,"M"
24,422,388,session,"M"
24,422,364,session,"M"
24,422,340,session,"M"
24,422,316,session,"M"
24,422,291,session,"M"
24,422,267,session,"M"
24,422,243,session,"M"
24,422,219,session,"M"
24,422,194,session,"M"
24,422,170,session,"M"
24,422,146,session,"M"
24,422,122,session,"M"
24,422,97,session,"M"
24,422,73,session,"M"
24,422,49,session,"M"
24,424,667,session,"E"
24,424,643,session,"E"
24,424,619,session,"E"
24,424,594,session,"E"
24,424,570,session,"E"
24,424,546,session,"E"
24,424,522,session,"E"
24,424,497,session,"E"
24,424,473,session,"E"
24,424,449,session,"E"
24,424,425,session,"E"
24,424,400,session,"E"
24,424,376,session,"E"
24,424,352,session,"E"
24,424,328,session,"E"
24,424,304,session,"E"
24,424,279,session,"E"
24,424,255,session,"E"
24,424,231,session,"E"
24,424,207,session,"E"
24,424,182,session,"E"
24,424,158,session,"E"
24,424,134,session,"E"
24,424,110,session,"E"
24,424,85,session,"E"
24,424,61,session,"E"
24,437,679,digit,"7"
24,437,667,digit,"1"
24,437,655,digit,"1"
24,437,643,digit,"4"
24,437,631,digit,"7"
24,437,619,digit,"4"
24,437,607,digit,"5"
24,437,594,digit,"2"
24,437,582,digit,"5"
24,437,570,digit,"9"
24,437,558,digit,"4"
24,437,546,digit,"4"
24,437,534,digit,"2"
24,437,522,digit,"5"
24,437,510,digit,"4"
24,437,497,digit,"6"
24,437,485,digit,"0"
24,437,473,digit,"4"
24,437,461,digit,"5"
24,437,449,digit,"7"
24,437,437,digit,"2"
24,437,425,digit,"0"
24,437,413,digit,"4"
24,437,401,digit,"1"
24,437,388,digit,"6"
24,437,376,digit,"0"
24,437,364,digit,"8"
24,437,352,digit,"3"
24,437,340,digit,"5"
24,437,328,digit,"1"
24,437,316,digit,"0"
24,437,304,digit,"4"
24,437,291,digit,"0"
24,437,279,digit,"7"
24,437,267,digit,"5"
24,437,255,digit,"4"
24,437,243,digit,"6"
24,437,231,digit,"4"
24,437,219,digit,"0"
24,437,207,digit,"4"
24,437,194,digit,"0"
24,437,182,digit,"4"
24,437,170,digit,"6"
24,437,158,digit,"4"
24,437,146,digit,"7"
24,437,134,digit,"4"
24,437,122,digit,"8"
24,437,110,digit,"9"
24,437,98,digit,"3"
24,437,85,digit,"1"
24,437,73,digit,"3"
24,437,61,digit,"4"
24,437,49,digit,"4"
24,453,679,digit,"4"
24,453,667,digit,"2"
24,453,655,digit,"2"
24,453,643,digit,"6"
24,453,631,digit,"9"
24,453,619,digit,"1"
24,453,607,digit,"6"
24,453,594,digit,"9"
24,453,582,digit,"1"
24,453,570,digit,"1"
24,453,558,digit,"5"
24,453,546,digit,"0"
24,453,534,digit,"1"
24,453,522,digit,"5"
24,453,510,digit,"6"
24,453,497,digit,"6"
24,453,485,digit,"1"
24,453,473,digit,"1"
24,453,461,digit,"8"
24,453,449,digit,"7"
24,453,437,digit,"4"
24,453,425,digit,"2"
24,453,413,digit,"3"
24,453,401,digit,"9"
24,453,388,digit,"6"
24,453,376,digit,"9"
24,453,364,digit,"0"
24,453,352,digit,"8"
24,453,340,digit,"1"
24,453,328,digit,"3"
24,453,316,digit,"4"
24,453,304,digit,"9"
24,453,291,digit,"5"
24,453,279,digit,"9"
24,453,267,digit,"4"
24,453,255,digit,"8"
24,453,243,digit,"3"
24,453,231,digit,"7"
24,453,219,digit,"4"
24,453,207,digit,"7"
24,453,194,digit,"5"
24,453,182,digit,"6"
24,453,170,digit,"9"
24,453,158,digit,"5"
24,453,146,digit,"4"
24,453,134,digit,"3"
24,453,122,digit,"2"
24,453,110,digit,"6"
24,453,98,digit,"8"
24,453,85,digit,"5"
24,453,73,digit,"3"
24,453,61,digit,"9"
24,453,49,digit,"6"
24,470,679,digit,"2"
24,470,667,digit,"4"
24,470,655,digit,"8"
24,470,643,digit,"3"
24,470,631,digit,"2"
24,470,619,digit,"0"
24,470,607,digit,"6"
24,470,594,digit,"4"
24,470,582,digit,"6"
24,470,570,digit,"3"
24,470,558,digit,"3"
24,470,546,digit,"5"
24,470,534,digit,"7"
24,470,522,digit,"4"
24,470,510,digit,"1"
24,470,497,digit,"8"
24,470,485,digit,"7"
24,470,473,digit,"6"
24,470,461,digit,"7"
24,470,449,digit,"0"
24,470,437,digit,"9"
24,470,425,digit,"2"
24,470,413,digit,"9"
24,470,401,digit,"8"
24,470,388,digit,"1"
24,470,376,digit,"6"
24,470,364,digit,"1"
24,470,352,digit,"1"
24,470,340,digit,"6"
24,470,328,digit,"3"
24,470,316,digit,"7"
24,470,304,digit,"0"
24,470,291,digit,"1"
24,470,279,digit,"5"
24,470,267,digit,"0"
24,470,255,digit,"1"
24,470,243,digit,"2"
24,470,231,digit,"0"
24,470,219,digit,"7"
24,470,207,digit,"7"
24,470,194,digit,"7"
24,470,182,digit,"9"
24,470,170,digit,"8"
24,470,158,digit,"6"
24,470,146,digit,"3"
24,470,134,digit,"7"
24,470,122,digit,"6"
24,470,110,digit,"6"
24,470,98,digit,"0"
24,470,85,digit,"1"
24,470,73,digit,"1"
24,470,61,digit,"8"
24,470,49,digit,"7"
24,486,679,digit,"9"
24,486,667,digit,"9"
24,486,655,digit,"3"
24,486,643,digit,"1"
24,486,631,digit,"9"
24,486,619,digit,"2"
24,486,607,digit,"3"
24,486,594,digit,"6"
24,486,582,digit,"0"
24,486,570,digit,"8"
24,486,558,digit,"7"
24,486,546,digit,"0"
24,486,534,digit,"3"
24,486,522,digit,"5"
24,486,510,digit,"2"
24,486,497,digit,"5"
24,486,485,digit,"6"
24,486,473,digit,"2"
24,486,461,digit,"7"
24,486,449,digit,"0"
24,486,437,digit,"4"
24,486,425,digit,"5"
24,486,413,digit,"0"
24,486,401,digit,"5"
24,486,388,digit,"1"
24,486,376,digit,"1"
24,486,364,digit,"9"
24,486,352,digit,"3"
24,486,340,digit,"4"
24,486,328,digit,"1"
24,486,316,digit,"4"
24,486,304,digit,"1"
24,486,291,digit,"0"
24,486,279,digit,"3"
24,486,267,digit,"0"
24,486,255,digit,"4"
24,486,243,digit,"9"
24,486,231,digit,"6"
24,486,219,digit,"6"
24,486,207,digit,"4"
24,486,194,digit,"3"
24,486,182,digit,"4"
24,486,170,digit,"9"
24,486,158,digit,"2"
24,486,146,digit,"2"
24,486,134,digit,"3"
24,486,122,digit,"9"
24,486,110,digit,"3"
24,486,98,digit,"6"
24,486,85,digit,"8"
24,486,73,digit,"5"
24,486,61,digit,"4"
24,486,49,digit,"9"
24,503,679,digit,"9"
24,503,667,digit,"9"
24,503,655,digit,"4"
24,503,643,digit,"4"
24,503,631,digit,"3"
24,503,619,digit,"2"
24,503,606,digit,"9"
24,503,594,digit,"6"
24,503,582,digit,"3"
24,503,570,digit,"2"
24,503,558,digit,"6"
24,503,546,digit,"5"
24,503,534,digit,"6"
24,503,522,digit,"1"
24,503,509,digit,"2"
24,503,497,digit,"5"
24,503,485,digit,"0"
24,503,473,digit,"8"
24,503,461,digit,"3"
24,503,449,digit,"6"
24,503,437,digit,"8"
24,503,425,digit,"6"
24,503,413,digit,"7"
24,503,400,digit,"5"
24,503,388,digit,"2"
24,503,376,digit,"5"
24,503,364,digit,"3"
24,503,352,digit,"4"
24,503,340,digit,"3"
24,503,328,digit,"4"
24,503,316,digit,"4"
24,503,303,digit,"7"
24,503,291,digit,"5"
24,503,279,digit,"0"
24,503,267,digit,"7"
24,503,255,digit,"6"
24,503,243,digit,"9"
24,503,231,digit,"1"
24,503,219,digit,"4"
24,503,206,digit,"8"
24,503,194,digit,"0"
24,503,182,digit,"0"
24,503,170,digit,"4"
24,503,158,digit,"9"
24,503,146,digit,"0"
24,503,134,digit,"7"
24,503,122,digit,"2"
24,503,110,digit,"2"
24,503,97,digit,"4"
24,503,85,digit,"2"
24,503,73,digit,"3"
24,503,61,digit,"4"
24,503,49,digit,"5"
25,14,679,date,"07/24/20"
25,14,667,date,"07/24/20"
25,14,655,date,"07/23/20"
25,14,643,date,"07/23/20"
25,14,631,date,"07/22/20"
25,14,619,date,"07/22/20"
25,14,607,date,"07/21/20"
25,14,594,date,"07/21/20"
25,14,582,date,"07/20/20"
25,14,570,date,"07/20/20"
25,14,558,date,"07/19/20"
25,14,546,date,"07/19/20"
25,14,534,date,"07/18/20"
25,14,522,date,"07/18/20"
25,14,510,date,"07/17/20"
25,14,497,date,"07/17/20"
25,14,485,date,"07/16/20"
25,14,473,date,"07/16/20"
25,14,461,date,"07/15/20"
25,14,449,date,"07/15/20"
25,14,437,date,"07/14/20"
25,14,425,date,"07/14/20"
25,14,413,date,"07/13/20"
25,14,401,date,"07/13/20"
25,14,388,date,"07/12/20"
25,14,376,date,"07/12/20"
25,14,364,date,"07/11/20"
25,14,352,date,"07/11/20"
25,14,340,date,"07/10/20"
25,14,328,date,"07/10/20"
25,14,316,date,"07/09/20"
25,14,304,date,"07/09/20"
25,14,291,date,"07/08/20"
25,14,279,date,"07/08/20"
25,14,267,date,"07/07/20"
25,14,255,date,"07/07/20"
25,14,243,date,"07/06/20"
25,14,231,date,"07/06/20"
25,14,219,date,"07/05/20"
25,14,207,date,"07/05/20"
25,14,194,date,"07/04/20"
25,14,182,date,"07/04/20"
25,14,170,date,"07/03/20"
25,14,158,date,"07/03/20"
25,14,146,date,"07/02/20"
25,14,134,date,"07/02/20"
25,14,122,date,"07/01/20"
25,14,110,date,"07/01/20"
25,14,98,date,"06/30/20"
25,14,85,date,"06/30/20"
25,14,73,date,"06/29/20"
25,14,61,date,"06/29/20"
25,14,49,date,"06/28/20"
25,15,728,noise,"numbers in the official record of the Florida Lottery shall be controlling."
25,15,751,date,"15-OCT-2025"
25,56,667,session,"M"
25,56,643,session,"M"
25,56,619,session,"M"
25,56,594,session,"M"
25,56,570,session,"M"
25,56,546,session,"M"
25,56,522,session,"M"
25,56,497,session,"M"
25,56,473,session,"M"
25,56,449,session,"M"
25,56,425,session,"M"
25,56,400,session,"M"
25,56,376,session,"M"
25,56,352,session,"M"
25,56,328,session,"M"
25,56,304,session,"M"
25,56,279,session,"M"
25,56,255,session,"M"
25,56,231,session,"M"
25,56,207,session,"M"
25,56,182,session,"M"
25,56,158,session,"M"
25,56,134,session,"M"
25,56,110,session,"M"
25,56,85,session,"M"
25,56,61,session,"M"
25,58,679,session,"E"
25,58,655,session,"E"
25,58,631,session,"E"
25,58,607,session,"E"
25,58,582,session,"E"
25,58,558,session,"E"
25,58,534,session,"E"
25,58,510,session,"E"
25,58,485,session,"E"
25,58,461,session,"E"
25,58,437,session,"E"
25,58,413,session,"E"
25,58,388,session,"E"
25,58,364,session,"E"
25,58,340,session,"E"
25,58,316,session,"E"
25,58,291,session,"E"
25,58,267,session,"E"
25,58,243,session,"E"
25,58,219,session,"E"
25,58,194,session,"E"
25,58,170,session,"E"
25,58,146,session,"E"
25,58,122,session,"E"
25,58,97,session,"E"
25,58,73,session,"E"
25,58,49,session,"E"
25,71,679,digit,"5"
25,71,667,digit,"4"
25,71,655,digit,"3"
25,71,643,digit,"2"
25,71,631,digit,"2"
25,71,619,digit,"5"
25,71,607,digit,"7"
25,71,594,digit,"9"
25,71,582,digit,"1"
25,71,570,digit,"4"
25,71,558,digit,"1"
25,71,546,digit,"6"
25,71,534,digit,"7"
25,71,522,digit,"6"
25,71,510,digit,"0"
25,71,497,digit,"1"
25,71,485,digit,"7"
25,71,473,digit,"0"
25,71,461,digit,"6"
25,71,449,digit,"4"
25,71,437,digit,"0"
25,71,425,digit,"8"
25,71,413,digit,"6"
25,71,401,digit,"1"
25,71,388,digit,"8"
25,71,376,digit,"5"
25,71,364,digit,"6"
25,71,352,digit,"3"
25,71,340,digit,"3"
25,71,328,digit,"2"
25,71,316,digit,"5"
25,71,304,digit,"6"
25,71,291,digit,"9"
25,71,279,digit,"5"
25,71,267,digit,"0"
25,71,255,digit,"9"
25,71,243,digit,"0"
25,71,231,digit,"6"
25,71,219,digit,"0"
25,71,207,digit,"6"
25,71,194,digit,"2"
25,71,182,digit,"1"
25,71,170,digit,"6"
25,71,158,digit,"8"
25,71,146,digit,"9"
25,71,134,digit,"8"
25,71,122,digit,"5"
25,71,110,digit,"8"
25,71,98,digit,"3"
25,71,85,digit,"1"
25,71,73,digit,"1"
25,71,61,digit,"3"
25,71,49,digit,"7"
25,87,679,digit,"2"
25,87,667,digit,"5"
25,87,655,digit,"5"
25,87,643,digit,"0"
25,87,631,digit,"0"
25,87,619,digit,"2"
25,87,607,digit,"0"
25,87,594,digit,"1"
25,87,582,digit,"1"
25,87,570,digit,"7"
25,87,558,digit,"3"
25,87,546,digit,"4"
25,87,534,digit,"3"
25,87,522,digit,"8"
25,87,510,digit,"1"
25,87,497,digit,"4"
25,87,485,digit,"1"
25,87,473,digit,"7"
25,87,461,digit,"4"
25,87,449,digit,"3"
25,87,437,digit,"1"
25,87,425,digit,"2"
25,87,413,digit,"4"
25,87,401,digit,"4"
25,87,388,digit,"8"
25,87,376,digit,"5"
25,87,364,digit,"1"
25,87,352,digit,"6"
25,87,340,digit,"7"
25,87,328,digit,"2"
25,87,316,digit,"3"
25,87,304,digit,"2"
25,87,291,digit,"3"
25,87,279,digit,"5"
25,87,267,digit,"0"
25,87,255,digit,"8"
25,87,243,digit,"2"
25,87,231,digit,"2"
25,87,219,digit,"6"
25,87,207,digit,"5"
25,87,194,digit,"3"
25,87,182,digit,"8"
25,87,170,digit,"7"
25,87,158,digit,"1"
25,87,146,digit,"9"
25,87,134,digit,"0"
25,87,122,digit,"2"
25,87,110,digit,"7"
25,87,98,digit,"4"
25,87,85,digit,"1"
25,87,73,digit,"3"
25,87,61,digit,"5"
25,87,49,digit,"3"
25,104,679,digit,"7"
25,104,667,digit,"9"
25,104,655,digit,"5"
25,104,643,digit,"0"
25,104,631,digit,"9"
25,104,619,digit,"7"
25,104,607,digit,"5"
25,104,594,digit,"4"
25,104,582,digit,"5"
25,104,570,digit,"7"
25,104,558,digit,"6"
25,104,546,digit,"1"
25,104,534,digit,"2"
25,104,522,digit,"5"
25,104,510,digit,"9"
25,104,497,digit,"9"
25,104,485,digit,"1"
25,104,473,digit,"6"
25,104,461,digit,"6"
25,104,449,digit,"9"
25,104,437,digit,"4"
25,104,425,digit,"4"
25,104,413,digit,"3"
25,104,401,digit,"6"
25,104,388,digit,"9"
25,104,376,digit,"9"
25,104,364,digit,"2"
25,104,352,digit,"1"
25,104,340,digit,"1"
25,104,328,digit,"8"
25,104,316,digit,"3"
25,104,304,digit,"5"
25,104,291,digit,"6"
25,104,279,digit,"9"
25,104,267,digit,"7"
25,104,255,digit,"0"
25,104,243,digit,"3"
25,104,231,digit,"9"
25,104,219,digit,"6"
25,104,207,digit,"0"
25,104,194,digit,"0"
25,104,182,digit,"8"
25,104,170,digit,"5"
25,104,158,digit,"1"
25,104,146,digit,"6"
25,104,134,digit,"5"
25,104,122,digit,"4"
25,104,110,digit,"3"
25,104,98,digit,"5"
25,104,85,digit,"8"
25,104,73,digit,"4"
25,104,61,digit,"1"
25,104,49,digit,"0"
25,120,679,digit,"2"
25,120,667,digit,"9"
25,120,655,digit,"4"
25,120,643,digit,"0"
25,120,631,digit,"7"
25,120,619,digit,"4"
25,120,607,digit,"3"
25,120,594,digit,"0"
25,120,582,digit,"5"
25,120,570,digit,"1"
25,120,558,digit,"7"
25,120,546,digit,"0"
25,120,534,digit,"5"
25,120,522,digit,"7"
25,120,510,digit,"7"
25,120,497,digit,"4"
25,120,485,digit,"7"
25,120,473,digit,"1"
25,120,461,digit,"9"
25,120,449,digit,"9"
25,120,437,digit,"7"
25,120,425,digit,"9"
25,120,413,digit,"2"
25,120,401,digit,"4"
25,120,388,digit,"7"
25,120,376,digit,"7"
25,120,364,digit,"1"
25,120,352,digit,"3"
25,120,340,digit,"5"
25,120,328,digit,"1"
25,120,316,digit,"1"
25,120,304,digit,"9"
25,120,291,digit,"1"
25,120,279,digit,"5"
25,120,267,digit,"1"
25,120,255,digit,"5"
25,120,243,digit,"3"
25,120,231,digit,"8"
25,120,219,digit,"6"
25,120,207,digit,"9"
25,120,194,digit,"7"
25,120,182,digit,"2"
25,120,170,digit,"5"
25,120,158,digit,"4"
25,120,146,digit,"2"
25,120,134,digit,"3"
25,120,122,digit,"2"
25,120,110,digit,"7"
25,120,98,digit,"3"
25,120,85,digit,"0"
25,120,73,digit,"2"
25,120,61,digit,"5"
25,120,49,digit,"0"
25,137,679,digit,"3"
25,137,667,digit,"8"
25,137,655,digit,"5"
25,137,643,digit,"0"
25,137,631,digit,"4"
25,137,619,digit,"5"
25,137,606,digit,"9"
25,137,594,digit,"4"
25,137,582,digit,"9"
25,137,570,digit,"6"
25,137,558,digit,"6"
25,137,546,digit,"1"
25,137,534,digit,"9"
25,137,522,digit,"4"
25,137,509,digit,"1"
25,137,497,digit,"8"
25,137,485,digit,"5"
25,137,473,digit,"4"
25,137,461,digit,"1"
25,137,449,digit,"9"
25,137,437,digit,"3"
25,137,425,digit,"4"
25,137,413,digit,"6"
25,137,400,digit,"6"
25,137,388,digit,"3"
25,137,376,digit,"0"
25,137,364,digit,"3"
25,137,352,digit,"8"
25,137,340,digit,"4"
25,137,328,digit,"7"
25,137,316,digit,"7"
25,137,303,digit,"0"
25,137,291,digit,"0"
25,137,279,digit,"7"
25,137,267,digit,"8"
25,137,255,digit,"7"
25,137,243,digit,"2"
25,137,231,digit,"9"
25,137,219,digit,"8"
25,137,206,digit,"1"
25,137,194,digit,"8"
25,137,182,digit,"1"
25,137,170,digit,"6"
25,137,158,digit,"7"
25,137,146,digit,"6"
25,137,134,digit,"5"
25,137,122,digit,"7"
25,137,110,digit,"8"
25,137,97,digit,"7"
25,137,85,digit,"2"
25,137,73,digit,"8"
25,137,61,digit,"8"
25,137,49,digit,"2"
25,197,679,date,"06/28/20"
25,197,667,date,"06/27/20"
25,197,655,date,"06/27/20"
25,197,643,date,"06/26/20"
25,197,631,date,"06/26/20"
25,197,619,date,"06/25/20"
25,197,607,date,"06/25/20"
25,197,594,date,"06/24/20"
25,197,582,date,"06/24/20"
25,197,570,date,"06/23/20"
25,197,558,date,"06/23/20"
25,197,546,date,"06/22/20"
25,197,534,date,"06/22/20"
25,197,522,date,"06/21/20"
25,197,510,date,"06/21/20"
25,197,497,date,"06/20/20"
25,197,485,date,"06/20/20"
25,197,473,date,"06/19/20"
25,197,461,date,"06/19/20"
25,197,449,date,"06/18/20"
25,197,437,date,"06/18/20"
25,197,425,date,"06/17/20"
25,197,413,date,"06/17/20"
25,197,401,date,"06/16/20"
25,197,388,date,"06/16/20"
25,197,376,date,"06/15/20"
25,197,364,date,"06/15/20"
25,197,352,date,"06/14/20"
25,197,340,date,"06/14/20"
25,197,328,date,"06/13/20"
25,197,316,date,"06/13/20"
25,197,304,date,"06/12/20"
25,197,291,date,"06/12/20"
25,197,279,date,"06/11/20"
25,197,267,date,"06/11/20"
25,197,255,date,"06/10/20"
25,197,243,date,"06/10/20"
25,197,231,date,"06/09/20"
25,197,219,date,"06/09/20"
25,197,207,date,"06/08/20"
25,197,194,date,"06/08/20"
25,197,182,date,"06/07/20"
25,197,170,date,"06/07/20"
25,197,158,date,"06/06/20"
25,197,146,date,"06/06/20"
25,197,134,date,"06/05/20"
25,197,122,date,"06/05/20"
25,197,110,date,"06/04/20"
25,197,98,date,"06/04/20"
25,197,85,date,"06/03/20"
25,197,73,date,"06/03/20"
25,197,61,date,"06/02/20"
25,197,49,date,"06/02/20"
25,239,679,session,"M"
25,239,655,session,"M"
25,239,631,session,"M"
25,239,607,session,"M"
